company,year,word_counts,sentence_counts,type_token,content_word_diversity,average_sentence_length,average_word_length,spatial_adverbial_ratio,time_adverbial_ratio,modal_verb_ratio,first_person_ratio,impersonal_pronoun_ratio,negation_ratio,exclusive_conjunction_ratio,inclusive_conjunction_ratio,tentative_word_ratio,number_count_ratio,future_verb_ratio,past_verb_ratio
dm,2021,2690,146,0.3624856156501726,0.8229409803267755,29.41176470588235,5.675333333333334,0.5370157268891446,0.34522439585730724,0.33456005352960855,4.048176647708264,0.3011040481766477,0.33456005352960855,0.03345600535296086,3.278688524590164,0.0,1.7666666666666668,0.5666666666666667,8.129809300769487
evonik,2020,53252,2693,0.08534134587243673,0.5566171086019858,22.255857898715043,4.952315451627694,0.5033851676975006,0.16779505589916688,0.4245998315080034,2.781802864363943,0.38584667228306657,0.2122999157540017,0.026958719460825613,3.6124684077506317,0.050547598989048016,2.6773273173644747,0.15261097471966026,8.675652906486942
evonik,2021,53777,2709,0.0895150061881188,0.5570851288586328,22.50451467268623,4.947972916492518,0.48151299504950495,0.18564356435643564,0.3800514480126131,2.71512737532155,0.399966807733798,0.22404779686333084,0.036511492822172434,3.6511492822172436,0.04646917268276492,2.79883667734135,0.11763936997581859,8.442452908472326
henkel,2020,36712,1299,0.11298737727910238,0.552103774306175,33.15080033698399,4.687674714104193,0.33660589060308554,0.24123422159887797,0.5929507570937779,3.6009670441532,0.5522331085379819,0.18831912457055605,0.017813971243160708,3.2879501208805193,0.04835220766000763,1.7445970511007876,0.17925671581498687,9.955465071892098
henkel,2021,32374,1143,0.11151241534988714,0.5621154118814689,34.14975845410628,4.838591031263262,0.3611738148984199,0.20316027088036118,0.4373589164785553,3.724604966139955,0.3809255079006772,0.33013544018058694,0.04514672686230248,3.4396162528216707,0.039503386004514675,2.5050910815409937,0.12553351744915892,9.19018058690745
ibm,2020,16132,670,0.1573502955538422,0.5930049482681061,27.046969696969697,5.043134838384404,0.4112053456694937,0.22487792341300436,0.5438099994450918,1.8977859164308306,0.6880861217468509,0.4328283669052772,0.05549081626990733,3.6568447921868934,0.027745408134953665,2.277966845976507,0.11527061148314853,10.343488152710727
ibm,2021,18804,757,0.16863807207605572,0.5791215114606311,27.804521276595743,5.011717442249749,0.42007517134645145,0.18240106124253813,0.4513278540548245,2.1283671433322247,0.47508195163665734,0.1425245854909972,0.03800655613093259,4.622547389424676,0.05225901468003231,2.1354313009272268,0.12175704785988574,10.580075062948358
ing,2020,9242,389,0.17976790015327349,0.5875414310781829,27.43582887700535,4.946593899230095,0.4269761331289687,0.04379242391066346,0.8358954650269025,2.8823981552651805,0.3554957724827056,0.22098385857033054,0.08647194465795542,3.554957724827056,0.27863182167563416,0.898575661982602,0.2581015199311729,9.800153727901614
ing,2021,45997,1713,0.08959344525092398,0.5856941773557225,30.40012033694344,4.997506135697886,0.4519748853364207,0.20706238589304002,0.7019958706125258,3.2346868547832073,0.27135974830400156,0.17894012388162422,0.11011699931176876,3.5257103529643103,0.10225149936092812,1.6842556174305852,0.33685112348611707,10.278242060760986
kpmg,2020,11951,582,0.17519061081127388,0.5589997005091345,22.972508591065292,4.803664921465969,0.5225734601216483,0.17990233873040348,0.5392046731071669,3.916722833820115,0.30704710551935893,0.6440500262113383,0.05242267655208567,4.583239721410918,0.05242267655208567,1.5061139278258278,0.2311362958544587,11.62285628697671
kpmg,2021,15546,843,0.2204993429697766,0.8223492359734049,20.772397094430993,6.219256323580837,0.6636005256241787,0.10512483574244415,0.2861313868613139,3.089051094890511,0.1518248175182482,0.1751824817518248,0.05839416058394161,3.6379562043795617,0.01751824817518248,1.4602803738317758,0.6600467289719626,7.567883211678832
landesbank baden württemberg,2020,59326,2595,0.09532979424725027,0.5878676915627647,25.878125,5.051206956416721,0.35911314666389094,0.15787099684258007,0.34861143798540833,1.544481054365733,0.38244292774770533,0.29271593316074374,0.04706989879971758,3.6479171569781124,0.022064015062367617,1.833751531773356,0.09336523312131645,8.709402212285243
mahle,2020,5891,253,0.24754770822186553,0.5742368547227106,27.92888888888889,4.814608529598981,0.17834849295523453,0.16051364365971107,0.5077753094255791,3.094255791812123,0.7933989209774674,0.7616629641383688,0.26975563313233897,4.030466518565535,0.015867978419549348,3.7587006960556844,0.20108275328692962,7.933989209774675
mahle,2021,6033,265,0.24066746946499226,0.5743021986589739,27.78448275862069,4.845020167545765,0.30965078272836744,0.1892310338895579,0.38592158073479466,3.79746835443038,0.33961099104661935,0.802716887928373,0.2624266748996604,3.9364001234949058,0.030873726458783574,3.0289262456459185,0.12115704982583675,8.660080271688793
merck,2020,67460,3205,0.08581457274267731,0.5565401579236657,23.811663479923517,5.062553533190578,0.3056160735899298,0.13767852820140403,0.4076878276062901,4.295282469423413,0.29650023825912003,0.25679038492084505,0.05294647111770001,3.9167152009318578,0.0383861915603325,1.4508152637309302,0.0839531436516994,10.171017101710172
merck,2021,56475,2250,0.09151155211124792,0.5593475655188053,29.551625239005737,5.068390999822067,0.2933294705584124,0.12131527486057797,0.46548209499044957,5.062519060689234,0.3306527985104573,0.2279257154780822,0.059389094878091846,3.95338758607406,0.03370732411999807,1.5157298724432993,0.0890670229347584,10.57446910964511
pwc,2020,17352,756,0.2350485151426051,0.8360612460401268,25.721845318860243,6.1191644247507515,0.5586592178770949,0.11761246692149367,0.2062291787848342,2.4483105071122626,0.21151710644598384,0.2855480937020781,0.08989477023954312,4.737983184390037,0.005287927661149596,1.0712966383450313,0.6280014776505356,7.667495108666913
pwc,2021,27039,1175,0.20948960302457467,0.8263154326010307,25.54584775086505,6.323896921878704,1.383742911153119,0.10586011342155009,0.34285714285714286,2.416806722689076,0.2722689075630252,0.31932773109243695,0.08067226890756303,4.39327731092437,0.0067226890756302525,1.4248531767218366,0.7274426054458089,7.542857142857143
rwe,2020,5645,240,0.3080867850098619,0.7417787137534424,37.670731707317074,5.463655496195564,0.39447731755424065,0.05917159763313609,0.19756338491932832,1.1359894632861376,0.2140270003292723,0.757326308857425,0.11524530786960817,2.9799143891998683,0.016463615409944024,7.892647292361442,0.5875813879625219,5.202502469542312
rwe,2021,13672,650,0.2592734812994394,0.8082247009810509,27.752327746741155,5.500671050865655,0.6527916442669534,0.0614392135780662,0.20951608542849418,2.743984860773182,0.25006758583400923,0.5339280886726142,0.07434441741011084,3.2035685320356855,0.013517166801838336,3.1578947368421053,0.7777405296681194,6.5423087320897535
schaeffler,2020,22266,977,0.1340359348159153,0.5747339567881329,25.807053941908713,5.089034488302918,0.3342773573517805,0.1439249733042388,0.46617260339469285,0.38648497888277955,0.4940632719738625,0.19921906127978325,0.05976571838393497,3.6138337716152678,0.019921906127978325,2.105097173493121,0.12614814522805218,8.797513746115229
schaeffler,2021,24203,1024,0.13094679353159533,0.5811512540050823,27.07554671968191,5.009582201336368,0.2517387037590135,0.10666894227076844,0.44010144711323285,0.23869908995971953,0.4848575264806803,0.2088617037147546,0.05967477248992988,3.8191854393555125,0.026107712964344325,2.014537136110394,0.17710216581190275,8.637923317917352
shell,2020,44558,1891,0.09909362735937208,0.5637749845456419,26.19924609585353,4.873550933157938,0.640067277144459,0.12380863390020556,0.5931804700443862,3.4936284235717645,0.41522632903107043,0.20863588946388759,0.04909079752091472,4.215672237108552,0.07159074638466731,2.3170068301331774,0.21155279753389883,11.237701732496062
shell,2021,25530,1078,0.11673647039500698,0.5606950648985192,27.485549132947977,4.808867858394672,0.681612876734828,0.13139525334647287,0.5321197269385611,3.6443199719936987,0.23805356205146158,0.37108349378610184,0.038508664449501136,3.9103798354629795,0.0735165412217749,2.934405387760712,0.18898395354430816,10.019254332224751
strabag,2020,21589,827,0.1429933724312211,0.5667330255411072,29.412935323383085,4.978053112313938,0.29085014065703524,0.1668812282458399,0.5051981128136612,1.306834787691537,0.3173145171391591,0.2004091687194689,0.07515343826980085,3.9372051271345665,0.029226337104922548,1.5959210744486818,0.11192173768860886,8.116571333138491
strabag,2021,27776,1102,0.12391834923452408,0.5730920639121374,28.039814814814815,5.02344549747383,0.273648398787072,0.16640781007321945,0.47856235960543025,1.0385128756063418,0.31578604681446754,0.2864863105120943,0.07813263013966208,3.8903538757040077,0.048832893837288796,1.4750598434366307,0.10351297146923724,8.269036689780904
telekom,2020,66723,3074,0.07905992804311236,0.5637418674169158,24.52316346790205,4.913692363744316,0.38757894411760163,0.16985531415512423,0.5233998348560318,3.2815704658658076,0.43816423834003676,0.23572969661454865,0.046613216844684766,3.3321791012971795,0.05194044162693445,1.9600869393400513,0.1330435355331621,9.446501345124258
telekom,2021,86733,3809,0.06992824836013166,0.5561765095811619,26.194666666666667,4.8257642854961365,0.25693243979255964,0.2308839896753416,0.38525979954451056,3.297783752871891,0.4504730468632428,0.20868239141994321,0.03310826402335638,3.189429434249998,0.03611810620729786,1.8507480479227516,0.07450676521428146,9.111795571518867
volkswagen,2020,22970,599,0.138062683121726,0.5660377358490566,46.541586073500966,4.316806582993932,0.3240699635976205,0.11542217881559087,0.6394286663344959,2.208935392791895,0.5356253114100648,0.31141006477329347,0.10380335492443116,3.5044012622487957,0.04152134196977247,1.1072549991736904,0.23549826474962818,8.221225710014949
volkswagen,2021,20322,532,0.13533909740616723,0.5781110432043628,48.99310344827586,4.206174924924925,0.3248538157828977,0.15992803238542655,0.6430717236199774,1.8306421329327824,0.49286518963574916,0.27694329703342097,0.09857303792714983,3.370259106271123,0.028163725122042807,1.107011070110701,0.233546639263861,8.646263612467141
vonovia,2020,51533,2287,0.08565558237417965,0.5606357270113422,25.406794814483682,4.952638343574485,0.3810017753485867,0.11569687418962318,0.5711690625491258,3.282038741681368,0.3685525143665613,0.26724424027527904,0.052400831426525296,3.627884229096435,0.03842727637945188,1.7904096318848601,0.23353169111541655,9.222546331068452
